seed,tau,method,feasible,feasible_eval,n_considered,tune_ndcg,tune_parity,ndcg@k,recall@k,category_coverage,exposure_parity,exposure_parity_equal,intra_list_sim,catalogue_coverage,gini,iif,aif,ibo,seconds,kwh,co2_kg,energy_measured,chosen_mmr_lam,chosen_lam,chosen_mu
0,0.2,greedy_topk,False,False,1,1.0,0.4487500000000001,1.0,0.175,0.6625,0.47874999999999995,0.9450000000000001,0.010957083411003096,0.2792297111416781,0.8236588720770289,0.004135607180780727,0.0003077822262628469,0.3684210526315789,0.0004956999982823618,,,False,,,
0,0.2,mmr,False,False,3,0.8628583790019103,0.34750000000000003,0.8715303888289455,0.1,0.74375,0.3785,0.885,0.002955315080564737,0.33700137551581844,0.7662104539202201,0.004220456919432721,0.0002735141526174074,0.21052631578947367,0.13434650000272086,,,False,0.7,,
0,0.2,quota_mmr,False,False,3,0.8911910270057382,0.60475,0.8930544883908823,0.1,1.0,0.6025,0.2525,0.004941688334696778,0.2874828060522696,0.8169738651994498,0.00419360685065693,0.0002907091865656304,0.21052631578947367,0.09629589999531163,,,False,0.5,,
0,0.2,balanced_quota,True,True,3,0.9512993339585503,0.1065,0.952271940599353,0.15,0.9625,0.11175000000000002,0.7049999999999998,0.00736267739695588,0.29298486932599727,0.8150550206327373,0.004181646896874261,0.0003003973953830716,0.3157894736842105,0.07872700000007171,,,False,0.3,,
0,0.2,qubo_tabu,True,True,9,0.9623645345639866,0.10800000000000001,0.9646125425468831,0.2,0.95625,0.11300000000000002,0.705,0.009064417011267355,0.2833562585969739,0.823665749656121,0.004118263127960919,0.0003070101252138669,0.42105263157894735,10.764878800000588,,,False,,0.0,1.0
0,0.2,qubo_feasible,True,True,9,0.9321613852770106,0.10975000000000001,0.9330585750756819,0.175,0.9625,0.11274999999999999,0.7,0.007930465282076856,0.28473177441540576,0.8191471801925723,0.00413243799233506,0.0003161666534407649,0.3684210526315789,24.30970110000635,,,False,,0.0,1.0
0,0.22,greedy_topk,False,False,1,1.0,0.4487500000000001,1.0,0.175,0.6625,0.47874999999999995,0.9450000000000001,0.010957083411003096,0.2792297111416781,0.8236588720770289,0.004135607180780727,0.0003077822262628469,0.3684210526315789,0.0004956999982823618,,,False,,,
0,0.22,mmr,False,False,3,0.8628583790019103,0.34750000000000003,0.8715303888289455,0.1,0.74375,0.3785,0.885,0.002955315080564737,0.33700137551581844,0.7662104539202201,0.004220456919432721,0.0002735141526174074,0.21052631578947367,0.13434650000272086,,,False,0.7,,
0,0.22,quota_mmr,False,False,3,0.8911910270057382,0.60475,0.8930544883908823,0.1,1.0,0.6025,0.2525,0.004941688334696778,0.2874828060522696,0.8169738651994498,0.00419360685065693,0.0002907091865656304,0.21052631578947367,0.09629589999531163,,,False,0.5,,
0,0.22,balanced_quota,True,True,3,0.9512993339585503,0.1065,0.952271940599353,0.15,0.9625,0.11175000000000002,0.7049999999999998,0.00736267739695588,0.29298486932599727,0.8150550206327373,0.004181646896874261,0.0003003973953830716,0.3157894736842105,0.07872700000007171,,,False,0.3,,
