seed,tau,method,feasible,feasible_eval,n_considered,tune_ndcg,tune_parity,ndcg@k,recall@k,category_coverage,exposure_parity,exposure_parity_equal,intra_list_sim,catalogue_coverage,gini,iif,aif,ibo,seconds,kwh,co2_kg,energy_measured,chosen_mmr_lam,chosen_lam,chosen_mu
0,0.2,greedy_topk,False,False,1,1.0,1.3,1.0,0.35,0.3625,1.3649999999999998,1.3649999999999998,0.05706282553967522,0.36054421768707484,0.8256122448979591,0.022622828068214883,0.005974320129857704,0.39285714285714285,0.0004050999996252358,,,False,,,
0,0.2,mmr,False,False,3,0.608571043888817,0.41999999999999993,0.6307830052982737,0.1,0.91875,0.5199999999999999,0.5199999999999999,0.008097020555697781,0.9183673469387755,0.3919047619047619,0.02372892639746659,0.002008510933795039,0.10714285714285714,0.06491660000028787,,,False,0.7,,
0,0.2,quota_mmr,False,False,3,0.579587460516872,0.25,0.5541643633754502,0.15,1.0,0.2425,0.2425,0.004641047896339944,0.891156462585034,0.3969047619047619,0.02350912444916727,0.0018433738365699523,0.17857142857142858,0.06264739999824087,,,False,0.7,,
0,0.2,balanced_quota,True,True,3,0.7824882715849215,0.2,0.750443377163738,0.175,1.0,0.2,0.2,0.01605574298880825,0.7210884353741497,0.5816326530612245,0.02358970697977951,0.0031324754269705987,0.21428571428571427,0.027626600000075996,,,False,0.3,,
0,0.2,qubo_tabu,True,True,9,0.7882163660875344,0.2,0.7567613183734292,0.15,1.0,0.2,0.2,0.01914563842747779,0.6462585034013606,0.6451360544217687,0.023580968846446178,0.003872754066723875,0.17857142857142858,9.01919899999848,,,False,,0.0,1.0
0,0.2,qubo_feasible,True,True,9,0.7581064641689901,0.2,0.7222607288767425,0.1,1.0,0.2,0.2,0.017231922517422525,0.7687074829931972,0.562312925170068,0.023886205309031214,0.003368740273887706,0.14285714285714285,11.25309400000333,,,False,,0.0,1.0
0,0.22,greedy_topk,False,False,1,1.0,1.3,1.0,0.35,0.3625,1.3649999999999998,1.3649999999999998,0.05706282553967522,0.36054421768707484,0.8256122448979591,0.022622828068214883,0.005974320129857704,0.39285714285714285,0.0004050999996252358,,,False,,,
0,0.22,mmr,False,False,3,0.608571043888817,0.41999999999999993,0.6307830052982737,0.1,0.91875,0.5199999999999999,0.5199999999999999,0.008097020555697781,0.9183673469387755,0.3919047619047619,0.02372892639746659,0.002008510933795039,0.10714285714285714,0.06491660000028787,,,False,0.7,,
0,0.22,quota_mmr,False,False,3,0.579587460516872,0.25,0.5541643633754502,0.15,1.0,0.2425,0.2425,0.004641047896339944,0.891156462585034,0.3969047619047619,0.02350912444916727,0.0018433738365699523,0.17857142857142858,0.06264739999824087,,,False,0.7,,
0,0.22,balanced_quota,True,True,3,0.7824882715849215,0.2,0.750443377163738,0.175,1.0,0.2,0.2,0.01605574298880825,0.7210884353741497,0.5816326530612245,0.02358970697977951,0.0031324754269705987,0.21428571428571427,0.027626600000075996,,,False,0.3,,
0,0.22,qubo_tabu,True,True,9,0.7882163660875344,0.2,0.7567613183734292,0.15,1.0,0.2,0.2,0.01914563842747779,0.6462585034013606,0.6451360544217687,0.023580968846446178,0.003872754066723875,0.17857142857142858,9.01919899999848,,,False,,0.0,1.0
0,0.22,qubo_feasible,True,True,9,0.7581064641689901,0.2,0.7222607288767425,0.1,1.0,0.2,0.2,0.017231922517422525,0.7687074829931972,0.562312925170068,0.023886205309031214,0.003368740273887706,0.14285714285714285,11.25309400000333,,,False,,0.0,1.0
0,0.25,greedy_topk,False,False,1,1.0,1.3,1.0,0.35,0.3625,1.3649999999999998,1.3649999999999998,0.05706282553967522,0.36054421768707484,0.8256122448979591,0.022622828068214883,0.005974320129857704,0.39285714285714285,0.0004050999996252358,,,False,,,
0,0.25,mmr,False,False,3,0.608571043888817,0.41999999999999993,0.6307830052982737,0.1,0.91875,0.5199999999999999,0.5199999999999999,0.008097020555697781,0.9183673469387755,0.3919047619047619,0.02372892639746659,0.002008510933795039,0.10714285714285714,0.06491660000028787,,,False,0.7,,
0,0.25,quota_mmr,True,True,3,0.579587460516872,0.25,0.5541643633754502,0.15,1.0,0.2425,0.2425,0.004641047896339944,0.891156462585034,0.3969047619047619,0.02350912444916727,0.0018433738365699523,0.17857142857142858,0.06264739999824087,,,False,0.7,,
0,0.25,balanced_quota,True,True,3,0.7824882715849215,0.2,0.750443377163738,0.175,1.0,0.2,0.2,0.01605574298880825,0.7210884353741497,0.5816326530612245,0.02358970697977951,0.0031324754269705987,0.21428571428571427,0.027626600000075996,,,False,0.3,,
0,0.25,qubo_tabu,True,True,9,0.7882163660875344,0.2,0.7567613183734292,0.15,1.0,0.2,0.2,0.01914563842747779,0.6462585034013606,0.6451360544217687,0.023580968846446178,0.003872754066723875,0.17857142857142858,9.01919899999848,,,False,,0.0,1.0
0,0.25,qubo_feasible,True,True,9,0.7581064641689901,0.2,0.7222607288767425,0.1,1.0,0.2,0.2,0.017231922517422525,0.7687074829931972,0.562312925170068,0.023886205309031214,0.003368740273887706,0.14285714285714285,11.25309400000333,,,False,,0.0,1.0
0,0.3,greedy_topk,False,False,1,1.0,1.3,1.0,0.35,0.3625,1.3649999999999998,1.3649999999999998,0.05706282553967522,0.36054421768707484,0.8256122448979591,0.022622828068214883,0.005974320129857704,0.39285714285714285,0.0004050999996252358,,,False,,,
0,0.3,mmr,False,False,3,0.608571043888817,0.41999999999999993,0.6307830052982737,0.1,0.91875,0.5199999999999999,0.5199999999999999,0.008097020555697781,0.9183673469387755,0.3919047619047619,0.02372892639746659,0.002008510933795039,0.10714285714285714,0.06491660000028787,,,False,0.7,,
0,0.3,quota_mmr,True,True,3,0.7897223188137673,0.2875,0.7564902549788891,0.15,1.0,0.29,0.29,0.016802693674991313,0.7142857142857143,0.5847278911564626,0.023646772340323727,0.0031672157618568334,0.17857142857142858,0.05330780000076629,,,False,0.3,,
0,0.3,balanced_quota,True,True,3,0.7824882715849215,0.2,0.750443377163738,0.175,1.0,0.2,0.2,0.01605574298880825,0.7210884353741497,0.5816326530612245,0.02358970697977951,0.0031324754269705987,0.21428571428571427,0.027626600000075996,,,False,0.3,,
0,0.3,qubo_tabu,True,True,9,0.7882163660875344,0.2,0.7567613183734292,0.15,1.0,0.2,0.2,0.01914563842747779,0.6462585034013606,0.6451360544217687,0.023580968846446178,0.003872754066723875,0.17857142857142858,9.01919899999848,,,False,,0.0,1.0
0,0.3,qubo_feasible,True,True,9,0.7581064641689901,0.2,0.7222607288767425,0.1,1.0,0.2,0.2,0.017231922517422525,0.7687074829931972,0.562312925170068,0.023886205309031214,0.003368740273887706,0.14285714285714285,11.25309400000333,,,False,,0.0,1.0
0,0.4,greedy_topk,False,False,1,1.0,1.3,1.0,0.35,0.3625,1.3649999999999998,1.3649999999999998,0.05706282553967522,0.36054421768707484,0.8256122448979591,0.022622828068214883,0.005974320129857704,0.39285714285714285,0.0004050999996252358,,,False,,,
